73.0,0.01,71.0
99.0,0.012,70.6
111.0,0.013999999999999999,71.0
163.0,0.02,71.9
212.0,0.027999999999999997,71.4
227.0,0.028999999999999998,71.7
247.0,0.031,72.7
290.0,0.036000000000000004,73.1
260.0,0.032,73.7
284.0,0.035,73.6
289.0,0.044000000000000004,69.7
295.0,0.039,70.2
300.0,0.046,68.3
293.0,0.036000000000000004,71.1
263.0,0.036000000000000004,70.4
304.0,0.04,70.8
241.0,0.03,72.1
260.0,0.032,73.4
219.0,0.031,70.6
239.0,0.028999999999999998,72.8
223.0,0.027000000000000003,73.3
215.0,0.028999999999999998,71.4
220.0,0.027999999999999997,72.3
216.0,0.026000000000000002,73.5
189.0,0.023,72.8
184.0,0.023,72.2
188.0,0.023,73.0
191.0,0.025,71.4
159.0,0.02,70.6
165.0,0.02,72.1
181.0,0.036000000000000004,61.1
163.0,0.02,67.5
147.0,0.018000000000000002,69.3
136.0,0.022000000000000002,67.5
126.0,0.015,69.5
102.0,0.013000000000000001,69.0
103.0,0.013000000000000001,70.6
159.0,0.02,71.4
112.0,0.013999999999999999,71.4
118.0,0.015,70.7
96.0,0.012,72.4
107.0,0.013999999999999999,71.0
113.0,0.017,68.9
75.0,0.01,69.4
88.0,0.011000000000000001,70.4
102.0,0.015,69.7
85.0,0.01,70.0
89.0,0.019,63.9
76.0,0.01,68.0
91.0,0.012,69.4
95.0,0.011000000000000001,70.2
59.0,0.006999999999999999,70.0
64.0,0.009000000000000001,69.7
82.0,0.015,66.7
75.0,0.013000000000000001,65.9
85.0,0.016,64.9
87.0,0.013000000000000001,66.5
94.0,0.013999999999999999,68.3
98.0,0.013999999999999999,68.5
76.0,0.017,63.2
63.0,0.006999999999999999,68.0
78.0,0.013000000000000001,68.5
87.0,0.017,64.0
78.0,0.012,66.7
79.0,0.01,68.5
101.0,0.015,68.4
107.0,0.013000000000000001,70.5
98.0,0.017,66.8
125.0,0.017,68.9
90.0,0.011000000000000001,70.5
123.0,0.016,70.9
92.0,0.013000000000000001,70.3
75.0,0.009000000000000001,70.9
93.0,0.012,71.6
118.0,0.015,71.4
102.0,0.017,68.2
129.0,0.021,66.0
158.0,0.021,68.6
139.0,0.02,68.7
146.0,0.024,66.6
166.0,0.021,68.8
149.0,0.02,69.7
141.0,0.018000000000000002,70.7
147.0,0.018000000000000002,70.8
116.0,0.013999999999999999,71.9
127.0,0.018000000000000002,71.2
139.0,0.018000000000000002,71.0
128.0,0.027000000000000003,67.4
141.0,0.024,66.0
183.0,0.023,69.9
163.0,0.02,72.1
183.0,0.024,71.2
203.0,0.027999999999999997,71.2
239.0,0.034,70.3
218.0,0.03,69.9
191.0,0.027999999999999997,67.9
173.0,0.026000000000000002,67.6
202.0,0.025,71.8
208.0,0.027000000000000003,71.8
222.0,0.031,71.3
213.0,0.026000000000000002,73.3
241.0,0.031,73.6
256.0,0.033,73.3
254.0,0.031,74.9
289.0,0.037000000000000005,74.4
282.0,0.036000000000000004,74.2
