46.0,0.008,68.9
52.0,0.009000000000000001,68.9
126.0,0.02,71.4
182.0,0.027999999999999997,70.7
219.0,0.036000000000000004,70.1
269.0,0.044000000000000004,69.2
278.0,0.046,68.6
290.0,0.046,69.1
297.0,0.048,69.8
315.0,0.051,69.3
334.0,0.055999999999999994,68.2
317.0,0.049,69.7
298.0,0.05,69.5
297.0,0.048,68.8
291.0,0.047,68.9
303.0,0.055,67.2
261.0,0.042,68.8
276.0,0.042,69.7
223.0,0.035,70.3
266.0,0.043,70.6
235.0,0.035,71.7
223.0,0.034,72.0
227.0,0.04,70.5
232.0,0.035,71.4
190.0,0.03,70.3
181.0,0.028999999999999998,71.2
204.0,0.033,71.7
191.0,0.031,71.4
171.0,0.027999999999999997,70.1
184.0,0.028999999999999998,71.0
165.0,0.027000000000000003,71.2
155.0,0.026000000000000002,71.4
159.0,0.027999999999999997,69.0
144.0,0.025,69.7
134.0,0.02,69.2
131.0,0.02,69.1
136.0,0.022000000000000002,70.0
140.0,0.022000000000000002,71.5
119.0,0.018000000000000002,71.3
135.0,0.021,71.9
86.0,0.013999999999999999,71.2
107.0,0.017,71.1
89.0,0.016,70.9
48.0,0.008,67.7
62.0,0.011000000000000001,67.1
63.0,0.011000000000000001,70.3
87.0,0.015,68.9
69.0,0.012,69.4
90.0,0.013000000000000001,69.9
97.0,0.013999999999999999,69.1
75.0,0.013000000000000001,70.1
58.0,0.011000000000000001,69.3
53.0,0.009000000000000001,68.3
83.0,0.013999999999999999,67.9
58.0,0.01,69.1
71.0,0.012,70.5
58.0,0.01,68.4
90.0,0.016,71.2
96.0,0.017,69.2
65.0,0.012,69.5
48.0,0.009000000000000001,70.2
85.0,0.016,70.3
62.0,0.01,69.5
71.0,0.012,68.2
81.0,0.019,67.0
139.0,0.026000000000000002,66.3
98.0,0.019,70.3
98.0,0.018000000000000002,68.6
122.0,0.019,71.0
100.0,0.015,70.3
109.0,0.019,70.4
95.0,0.016,69.6
55.0,0.01,70.9
90.0,0.013999999999999999,69.4
52.0,0.01,68.3
99.0,0.017,70.9
135.0,0.022000000000000002,70.6
134.0,0.022000000000000002,70.9
148.0,0.025,71.0
141.0,0.023,71.7
160.0,0.026000000000000002,71.6
171.0,0.027999999999999997,71.5
152.0,0.023,71.0
131.0,0.021,71.5
143.0,0.024,71.5
120.0,0.021,71.6
151.0,0.023,72.2
161.0,0.027000000000000003,71.8
153.0,0.025,71.9
173.0,0.027999999999999997,72.8
162.0,0.025,72.8
204.0,0.032,72.0
221.0,0.035,73.0
231.0,0.037000000000000005,73.0
218.0,0.034,71.4
220.0,0.034,72.9
195.0,0.03,72.2
219.0,0.035,73.4
211.0,0.035,71.2
226.0,0.036000000000000004,70.8
237.0,0.038,71.0
216.0,0.033,73.0
277.0,0.045,71.3
296.0,0.045,71.5
290.0,0.046,71.2
288.0,0.046,71.3
342.0,0.053,72.0
287.0,0.044000000000000004,71.5
261.0,0.043,70.1
278.0,0.052000000000000005,66.0
298.0,0.051,67.1
287.0,0.043,69.2
334.0,0.052000000000000005,69.6
356.0,0.055,70.7
342.0,0.054000000000000006,69.4
330.0,0.054000000000000006,68.1
370.0,0.055,70.4
340.0,0.052000000000000005,70.7
357.0,0.055,70.4
359.0,0.055999999999999994,70.5
336.0,0.051,70.5
369.0,0.055999999999999994,69.7
376.0,0.059000000000000004,69.4
368.0,0.057999999999999996,68.2
346.0,0.052000000000000005,69.3
415.0,0.065,69.3
416.0,0.064,70.1
424.0,0.063,69.7
463.0,0.067,69.9
481.0,0.07,70.2
464.0,0.07,69.5
476.0,0.07,69.0
469.0,0.069,68.8
490.0,0.084,65.8
469.0,0.069,67.1
501.0,0.07200000000000001,67.9
468.0,0.071,67.3
484.0,0.07200000000000001,68.2
521.0,0.08,67.0
553.0,0.083,66.5
506.0,0.079,66.3
501.0,0.078,65.7
567.0,0.08900000000000001,65.1
530.0,0.08,66.1
534.0,0.084,65.8
558.0,0.086,66.0
575.0,0.087,66.0
538.0,0.085,66.0
548.0,0.086,65.2
553.0,0.086,65.1
537.0,0.08199999999999999,66.0
547.0,0.08199999999999999,67.0
538.0,0.079,67.5
601.0,0.08800000000000001,68.0
625.0,0.094,67.7
561.0,0.083,67.6
634.0,0.095,67.9
568.0,0.081,68.6
580.0,0.085,68.4
592.0,0.094,66.8
587.0,0.08800000000000001,67.5
597.0,0.091,66.0
658.0,0.099,67.1
602.0,0.08800000000000001,67.7
634.0,0.096,66.8
618.0,0.092,67.2
610.0,0.091,67.1
585.0,0.09,66.8
567.0,0.086,66.1
585.0,0.09300000000000001,65.2
618.0,0.099,64.0
574.0,0.08800000000000001,64.4
596.0,0.092,64.3
585.0,0.09300000000000001,63.8
609.0,0.095,63.7
614.0,0.095,64.2
609.0,0.094,64.3
599.0,0.091,65.0
619.0,0.10300000000000001,63.1
593.0,0.09300000000000001,63.7
625.0,0.094,65.4
594.0,0.08900000000000001,65.6
600.0,0.091,66.2
620.0,0.092,67.2
621.0,0.092,67.2
587.0,0.08800000000000001,66.9
632.0,0.091,67.8
569.0,0.083,68.3
664.0,0.10400000000000001,66.5
608.0,0.091,65.9
692.0,0.10400000000000001,66.1
581.0,0.08800000000000001,65.7
615.0,0.09300000000000001,65.9
566.0,0.08800000000000001,65.8
623.0,0.09699999999999999,65.4
587.0,0.092,64.4
559.0,0.085,64.9
538.0,0.086,63.9
554.0,0.087,64.3
533.0,0.084,64.6
564.0,0.092,63.5
536.0,0.086,63.8
579.0,0.102,61.4
541.0,0.091,61.1
572.0,0.091,62.2
573.0,0.099,61.0
560.0,0.096,60.3
620.0,0.1,61.2
530.0,0.087,61.7
564.0,0.096,60.9
568.0,0.1,59.8
561.0,0.094,61.0
549.0,0.08900000000000001,61.7
