42.0,0.004,71.5
44.0,0.005,71.3
44.0,0.005,71.2
72.0,0.008,72.8
98.0,0.01,72.1
101.0,0.01,71.1
111.0,0.012,72.2
156.0,0.017,71.6
143.0,0.016,72.0
131.0,0.013999999999999999,72.4
140.0,0.015,72.6
160.0,0.017,72.6
116.0,0.012,73.3
134.0,0.013999999999999999,72.7
129.0,0.013999999999999999,73.1
147.0,0.016,73.1
129.0,0.013999999999999999,73.5
97.0,0.01,72.9
114.0,0.013000000000000001,74.1
108.0,0.011000000000000001,73.3
86.0,0.009000000000000001,72.9
91.0,0.01,72.6
79.0,0.008,73.0
85.0,0.009000000000000001,73.9
78.0,0.009000000000000001,71.6
89.0,0.01,71.7
96.0,0.01,72.0
91.0,0.009000000000000001,72.8
69.0,0.008,72.8
62.0,0.006999999999999999,74.1
71.0,0.006999999999999999,72.0
63.0,0.006999999999999999,72.6
56.0,0.006999999999999999,72.0
57.0,0.006999999999999999,73.9
63.0,0.006999999999999999,72.8
49.0,0.006,72.4
35.0,0.004,72.8
41.0,0.004,71.8
45.0,0.005,72.3
47.0,0.005,71.5
31.0,0.003,73.6
42.0,0.004,72.0
43.0,0.004,71.8
51.0,0.005,72.8
34.0,0.003,72.7
42.0,0.005,72.7
25.0,0.003,72.4
28.0,0.003,72.4
21.0,0.002,71.6
28.0,0.003,72.4
28.0,0.003,71.9
35.0,0.004,71.9
26.0,0.003,73.1
29.0,0.003,71.0
22.0,0.002,72.6
33.0,0.004,72.6
32.0,0.003,71.7
28.0,0.003,72.5
32.0,0.004,71.9
26.0,0.003,71.9
29.0,0.003,72.2
32.0,0.003,72.1
25.0,0.003,72.0
29.0,0.003,72.0
36.0,0.004,73.6
33.0,0.004,72.8
38.0,0.004,73.2
32.0,0.003,71.8
37.0,0.004,72.4
47.0,0.005,73.0
37.0,0.004,72.8
39.0,0.004,73.7
34.0,0.003,72.2
52.0,0.006,73.4
37.0,0.004,72.2
47.0,0.005,72.5
36.0,0.004,71.5
43.0,0.006,71.5
58.0,0.006,72.4
63.0,0.006999999999999999,73.0
67.0,0.006999999999999999,73.0
51.0,0.005,72.4
69.0,0.006999999999999999,72.2
65.0,0.006999999999999999,72.5
54.0,0.006,72.5
57.0,0.006,70.9
61.0,0.006,71.7
77.0,0.008,71.4
63.0,0.006,71.7
76.0,0.008,71.2
64.0,0.006,71.0
91.0,0.009000000000000001,71.3
99.0,0.01,71.2
