31.0,0.006999999999999999,66.6
36.0,0.009000000000000001,66.9
68.0,0.013999999999999999,67.2
58.0,0.012,67.6
89.0,0.019,67.3
84.0,0.019,67.1
76.0,0.016,67.4
104.0,0.024,66.2
104.0,0.024,65.6
112.0,0.025,66.1
96.0,0.021,66.0
114.0,0.025,66.0
104.0,0.024,65.5
120.0,0.027000000000000003,65.8
98.0,0.022000000000000002,65.7
88.0,0.02,66.3
99.0,0.022000000000000002,65.5
80.0,0.017,67.1
91.0,0.02,66.8
89.0,0.019,67.4
88.0,0.019,67.6
111.0,0.024,67.4
98.0,0.022000000000000002,67.0
69.0,0.015,67.0
88.0,0.019,67.1
77.0,0.017,66.5
76.0,0.017,66.9
70.0,0.015,66.5
61.0,0.012,67.3
68.0,0.015,66.7
59.0,0.013999999999999999,65.4
59.0,0.013000000000000001,66.9
47.0,0.01,66.3
43.0,0.01,66.4
75.0,0.016,66.7
56.0,0.012,67.2
66.0,0.015,66.5
66.0,0.013999999999999999,66.4
49.0,0.01,67.4
60.0,0.013000000000000001,67.6
58.0,0.013000000000000001,67.4
58.0,0.012,67.4
55.0,0.011000000000000001,67.1
50.0,0.01,66.8
57.0,0.012,67.3
47.0,0.01,67.1
47.0,0.01,67.1
45.0,0.009000000000000001,67.1
52.0,0.011000000000000001,68.0
51.0,0.011000000000000001,66.9
43.0,0.009000000000000001,66.4
48.0,0.01,67.2
37.0,0.006999999999999999,67.2
47.0,0.01,67.3
54.0,0.012,66.7
31.0,0.006999999999999999,66.6
48.0,0.011000000000000001,65.9
36.0,0.008,66.6
32.0,0.006999999999999999,66.0
34.0,0.006999999999999999,67.5
18.0,0.004,64.5
32.0,0.006999999999999999,66.9
23.0,0.005,66.1
33.0,0.006999999999999999,67.2
40.0,0.008,66.3
30.0,0.006,66.6
26.0,0.006,66.4
48.0,0.01,66.5
36.0,0.008,66.3
59.0,0.013999999999999999,66.2
35.0,0.008,66.3
43.0,0.009000000000000001,67.1
31.0,0.006999999999999999,67.0
53.0,0.012,66.8
47.0,0.01,66.4
41.0,0.009000000000000001,66.6
56.0,0.012,66.9
52.0,0.012,66.0
63.0,0.013999999999999999,66.3
67.0,0.015,65.9
75.0,0.016,66.4
63.0,0.013000000000000001,66.0
61.0,0.015,64.1
62.0,0.019,58.6
48.0,0.01,64.0
55.0,0.012,64.5
54.0,0.012,66.5
49.0,0.011000000000000001,67.0
58.0,0.013000000000000001,66.8
55.0,0.013000000000000001,66.9
65.0,0.015,66.9
82.0,0.017,68.8
69.0,0.015,67.8
82.0,0.018000000000000002,67.5
83.0,0.018000000000000002,67.7
71.0,0.015,67.9
67.0,0.013999999999999999,68.0
66.0,0.015,67.2
81.0,0.018000000000000002,66.8
87.0,0.019,67.2
84.0,0.019,66.6
85.0,0.019,66.5
93.0,0.021,67.2
109.0,0.023,68.4
99.0,0.021,68.7
91.0,0.019,69.0
111.0,0.024,68.5
96.0,0.022000000000000002,67.6
94.0,0.02,68.3
112.0,0.024,68.8
103.0,0.022000000000000002,69.1
90.0,0.02,68.4
119.0,0.025,69.2
128.0,0.028999999999999998,68.3
122.0,0.027000000000000003,67.5
109.0,0.023,69.0
132.0,0.027999999999999997,69.1
133.0,0.027999999999999997,70.1
141.0,0.031,69.9
136.0,0.028999999999999998,70.1
146.0,0.031,69.9
147.0,0.033,69.4
126.0,0.027999999999999997,68.6
165.0,0.036000000000000004,69.9
178.0,0.04,69.6
160.0,0.036000000000000004,69.2
170.0,0.038,69.4
160.0,0.035,70.0
173.0,0.037000000000000005,70.3
153.0,0.033,70.2
159.0,0.035,70.1
192.0,0.042,69.7
164.0,0.037000000000000005,66.8
172.0,0.038,65.2
171.0,0.038,64.9
192.0,0.042,65.2
217.0,0.048,64.6
178.0,0.04,64.7
175.0,0.039,63.9
216.0,0.046,65.3
201.0,0.046,64.1
246.0,0.057,63.5
201.0,0.046,63.0
218.0,0.049,63.5
212.0,0.047,64.1
220.0,0.049,63.6
229.0,0.053,62.7
184.0,0.042,62.7
220.0,0.05,63.0
211.0,0.047,63.4
221.0,0.049,64.2
212.0,0.048,63.4
234.0,0.055,62.3
201.0,0.045,62.9
241.0,0.053,64.0
226.0,0.05,64.4
198.0,0.045,63.2
221.0,0.05,63.3
221.0,0.049,63.8
232.0,0.053,62.8
203.0,0.046,63.5
229.0,0.052000000000000005,62.9
247.0,0.055,63.7
216.0,0.05,62.8
212.0,0.048,63.1
211.0,0.048,62.7
227.0,0.053,62.4
228.0,0.053,61.7
242.0,0.055,62.6
220.0,0.049,63.1
214.0,0.048,63.2
227.0,0.053,62.7
215.0,0.049,62.9
214.0,0.047,63.9
242.0,0.055999999999999994,63.0
205.0,0.045,64.4
201.0,0.046,63.2
215.0,0.048,64.2
219.0,0.049,63.3
189.0,0.043,63.5
221.0,0.052000000000000005,62.2
223.0,0.051,61.9
267.0,0.062,62.0
254.0,0.057999999999999996,62.9
238.0,0.055,62.3
231.0,0.053,62.1
220.0,0.05,62.7
229.0,0.055,61.7
220.0,0.051,61.3
211.0,0.049,61.6
215.0,0.048,63.2
241.0,0.055,63.4
215.0,0.048,63.7
220.0,0.05,64.0
257.0,0.059000000000000004,63.5
241.0,0.055,64.1
221.0,0.051,62.7
213.0,0.049,63.0
204.0,0.046,63.4
202.0,0.046,63.6
234.0,0.053,64.0
222.0,0.05,64.3
223.0,0.05,64.5
239.0,0.055,63.4
222.0,0.05,63.9
195.0,0.045,63.3
226.0,0.057,59.9
222.0,0.051,62.3
218.0,0.051,61.8
229.0,0.053,61.8
241.0,0.055,63.0
221.0,0.053,61.5
234.0,0.055999999999999994,61.6
187.0,0.044000000000000004,61.2
231.0,0.055,61.1
227.0,0.054000000000000006,61.6
211.0,0.049,62.4
221.0,0.052000000000000005,63.4
227.0,0.052000000000000005,64.7
221.0,0.053,63.6
219.0,0.053,62.9
189.0,0.042,65.0
183.0,0.042,64.1
210.0,0.049,64.9
190.0,0.044000000000000004,64.8
192.0,0.044000000000000004,64.7
181.0,0.040999999999999995,65.5
174.0,0.04,65.5
150.0,0.033,66.5
159.0,0.037000000000000005,64.5
158.0,0.036000000000000004,64.9
172.0,0.040999999999999995,64.3
166.0,0.037000000000000005,64.6
147.0,0.033,64.0
161.0,0.037000000000000005,65.5
